judge_id,row_id,sample_id,method,method_family,model,preset,dataset,target_kind,intended_source_surface,intended_target_surface,quant_pred,adversarial_pred,reference,clean_pred,budget_type,budget_value,is_targeted,smash_step_accepted,is_overlap,packet_version,source_run_dir,source_jsonl,auto_decision_type
c09_0329,329,neg_001,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,neg,not,just,I did not hear the last word clearly over the noise.,I did not hear the last word clearly over the noise.,I did not hear the last word clearly over the noise.,I did not hear the last word clearly over the noise.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_001_WDL2_smash_masked.jsonl,,identical_decode
c09_0330,330,neg_002,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,neg,without,with,She never agreed to sign the form without reading it.,She never agreed to sign the form without reading it.,She never agreed to sign the form without reading it.,She never agreed to sign the form without reading it.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_002_WDL2_smash_masked.jsonl,,identical_decode
c09_0331,331,neg_003,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,We can't find the keys anywhere in the apartment.,"We can't find the keys anywhere in the apartment.""",We can't find the keys anywhere in the apartment.,We can't find the keys anywhere in the apartment.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_003_WDL2_smash_masked.jsonl,,identical_decode
c09_0332,332,neg_004,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,neg,not,just,He does not want to wait outside in the rain.,He does not want to wait outside in the rain.,He does not want to wait outside in the rain.,He does not want to wait outside in the rain.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_004_WDL2_smash_masked.jsonl,,identical_decode
c09_0333,333,neg_005,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,neg,not,just,"They weren't sure, but they did not complain loudly.","They weren't sure, but they did not complain loudly.","They weren't sure, but they did not complain loudly.","They weren't sure, but they did not complain loudly.",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_005_WDL2_smash_masked.jsonl,,identical_decode
c09_0334,334,neg_006,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,num,first,2,I will not call again until you text me first.,I will not call again until you text me first.,I will not call again until you text me first.,I will not call again until you text me first.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_006_WDL2_smash_masked.jsonl,,identical_decode
c09_0335,335,neg_007,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,She isn't ready to leave because her ride hasn't arrived.,"She, isn't, ready, to, leave, because, her, ride, hasn't, arrived,",She isn't ready to leave because her ride hasn't arrived.,She isn't ready to leave because her ride hasn't arrived.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_007_WDL2_smash_masked.jsonl,,identical_decode
c10_0336,336,ent_010,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Harborview Studios,Harborview Labs,The meeting at Harborview Studios ended with a short photo session.,The meeting at Harborview Labs ended with a short photo session.,The meeting at Harborview Studios ended with a short photo session.,The meeting at Harborview Studios ended with a short photo session.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_010_WDL2_smash_masked.jsonl,,
c10_0337,337,mix_002,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,num,120,220,Riverdale Hospital did not record 120-80 mmHg during the morning intake.,Riverdale Hospital did not record 220-80 mmHg during the morning intake.,Riverdale Hospital did not record 120/80 mmHg during the morning intake.,Riverdale Hospital did not record 120-80 mmHg during the morning intake.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_002_WDL2_smash_masked.jsonl,,
c10_0338,338,mix_004,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,num,60,70,BrightWave Analytics did not report 60% growth in the update.,BrightWave Analytics did not report 70% growth in the update.,BrightWave Analytics did not report 60 percent growth in the update.,BrightWave Analytics did not report 60% growth in the update.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_004_WDL2_smash_masked.jsonl,,
c10_0339,339,mix_006,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,num,45,55,Sofia Ramirez was not charged $45 for the replacement ticket.,Sofia Ramirez was not charged $55 for the replacement ticket.,Sofia Ramirez was not charged 45 dollars for the replacement ticket.,Sofia Ramirez was not charged $45 for the replacement ticket.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_006_WDL2_smash_masked.jsonl,,
c10_0340,340,mix_016,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,neg,never,always,Helix Robotics never used 1.5 kg batteries in the demo unit.,Helix Robotics always used 1.5 kg batteries in the demo unit.,Helix Robotics never used 1.5 kg batteries in the demo unit.,Helix Robotics never used 1.5 kg batteries in the demo unit.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_016_WDL2_smash_masked.jsonl,,
c10_0341,341,neg_009,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,neg,cannot,can,"He cannot swim well, so he won't jump in.",He can not swim well so he won't jump in.,"He cannot swim well, so he won't jump in.","He cannot swim well, so he won't jump in.",bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_009_WDL2_smash_masked.jsonl,,
c10_0342,342,ent_001,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Avery Chen,Ava Anderson,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_001_WDL2_smash_masked.jsonl,,identical_decode
c10_0343,343,ent_002,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Riverdale Hospital,Summit Media,Riverdale Hospital scheduled my appointment and sent a reminder email.,Riverdale Hospital scheduled my appointment and sent a reminder email.,Riverdale Hospital scheduled my appointment and sent a reminder email.,Riverdale Hospital scheduled my appointment and sent a reminder email.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_002_WDL2_smash_masked.jsonl,,identical_decode
c10_0344,344,ent_003,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,Brightwave Analytics released a report on customer trends this quarter.,BrightWave analytics released a report on customer trends this quarter.,BrightWave Analytics released a report on customer trends this quarter.,Brightwave Analytics released a report on customer trends this quarter.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_003_WDL2_smash_masked.jsonl,,identical_decode
c10_0345,345,ent_004,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Lucia,Priya,I met Lucia Torres at this station and we walked home.,I met Lucia Torres at this station and we walked home.,I met Lucia Torres at the station and we walked home.,I met Lucia Torres at this station and we walked home.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_004_WDL2_smash_masked.jsonl,,identical_decode
c10_0346,346,ent_005,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,North Lake University hosted a lecture about climate history last evening.,"North Lake University, hosted, a lecture, about, climate, history, last, evening,,",Northlake University hosted a lecture about climate history last evening.,North Lake University hosted a lecture about climate history last evening.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_005_WDL2_smash_masked.jsonl,,identical_decode
c10_0347,347,ent_006,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Orion Books,Nova Medical,The package from Orion Books arrived and looked neatly wrapped.,The package from Orion Books arrived and looked neatly wrapped.,The package from Orion Books arrived and looked neatly wrapped.,The package from Orion Books arrived and looked neatly wrapped.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_006_WDL2_smash_masked.jsonl,,identical_decode
c10_0348,348,ent_008,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Silver Pine,United States,Silver Pine Cafe serves breakfast every weekend and stays busy.,Silver Pine Cafe serves breakfast every weekend and stays busy.,Silver Pine Cafe serves breakfast every weekend and stays busy.,Silver Pine Cafe serves breakfast every weekend and stays busy.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_008_WDL2_smash_masked.jsonl,,identical_decode
c10_0349,349,ent_009,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Marisol Vega,Thomas Brown,Marisol Vega left a voicemail and sounded excited about the trip.,Marisol Vega left a voicemail and sounded excited about the trip.,Marisol Vega left a voicemail and sounded excited about the trip.,Marisol Vega left a voicemail and sounded excited about the trip.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_009_WDL2_smash_masked.jsonl,,identical_decode
c10_0350,350,ent_011,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,I bought headphones from LuminTech and they fit comfortably.,I bought headphones from LuminTech and they fit comfortably.,I bought headphones from LumenTech and they fit comfortably.,I bought headphones from LuminTech and they fit comfortably.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_011_WDL2_smash_masked.jsonl,,identical_decode
c10_0351,351,ent_012,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,Sofia Ramirez opened the window and pointed toward the lake.,Sofia Ramirez opened the window and pointed toward the lake.,Sofia Ramirez opened the window and pointed toward the lake.,Sofia Ramirez opened the window and pointed toward the lake.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_012_WDL2_smash_masked.jsonl,,identical_decode
c10_0352,352,ent_013,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,We drove past Mapleton and stopped for coffee downtown.,"We drove past, Mapleton, and stopped for coffee, downtown,",We drove past Mapleton and stopped for coffee downtown.,We drove past Mapleton and stopped for coffee downtown.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_013_WDL2_smash_masked.jsonl,,identical_decode
c10_0353,353,ent_014,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Keystone Airport,Summit Media,Keystone Airport announced delays and updated the departure board.,Keystone Airport announced delays and updated the departure board.,Keystone Airport announced delays and updated the departure board.,Keystone Airport announced delays and updated the departure board.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_014_WDL2_smash_masked.jsonl,,identical_decode
c10_0354,354,ent_015,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Summit Media,Silver Pine,I listened to a podcast from Summit Media on my commute.,I listened to a podcast from Summit Media on my commute.,I listened to a podcast from Summit Media on my commute.,I listened to a podcast from Summit Media on my commute.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_015_WDL2_smash_masked.jsonl,,identical_decode
c10_0355,355,ent_016,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,ent,Camden Lee,Ava Anderson,Camden Lee brought fresh bread and shared it with friends.,Camden Lee brought fresh bread and shared it with friends.,Camden Lee brought fresh bread and shared it with friends.,Camden Lee brought fresh bread and shared it with friends.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_016_WDL2_smash_masked.jsonl,,identical_decode
c10_0356,356,ent_019,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,pair,no,yes,Prea Nair signed the card and added a small note.,Prea Nair signed the card and added a small note.,Priya Nair signed the card and added a small note.,Prea Nair signed the card and added a small note.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_019_WDL2_smash_masked.jsonl,,identical_decode
c10_0357,357,ent_021,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,synthetic_wa,,,,Carter and Finch published the article and shared it online.,Carter and Finch published the article and shared it online.,Carter & Finch published the article and shared it online.,Carter and Finch published the article and shared it online.,bit_budget,40,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_021_WDL2_smash_masked.jsonl,,identical_decode
