row_id,judge_id,sample_id,method,method_family,model,target_preset,strategy,dataset,budget,max_steps,seed,branch,bucket,is_overlap,packet_version,target_kind,intended_source_surface,intended_target_surface,quant_pred,adversarial_pred,reference,clean_pred,sample_file,auto_decision_type,auto_decision_reason,cell_id
323,c09_0323,mix_015,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,20,30,42,candidate_pool_p1_appendix,appendix,0,v4.2026-04-20,num,2,3,Priyanir did not buy 2 kg of rice at the market.,Priyanir did not buy 2 kg of rice at the market.,Priya Nair did not buy 2 kg of rice at the market.,Priyanir did not buy 2 kg of rice at the market.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_015_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),9
324,c09_0324,mix_017,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,20,30,42,candidate_pool_p1_appendix,appendix,0,v4.2026-04-20,neg,without,with,Eastport Pharmacy did not dispense 5MG tablets without a label.,Eastport Pharmacy did not dispense 5Mg tablets without a label.,Eastport Pharmacy did not dispense 5 mg tablets without a label.,Eastport Pharmacy did not dispense 5MG tablets without a label.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_017_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),9
325,c09_0325,mix_018,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,20,30,42,candidate_pool_p1_appendix,appendix,0,v4.2026-04-20,num,45,55,Crescent Theatre won't refund $45 for the missed matinee.,Crescent Theatre won't refund $45 for the missed matinee.,Crescent Theater won't refund 45 dollars for the missed matinee.,Crescent Theatre won't refund $45 for the missed matinee.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_018_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),9
326,c09_0326,mix_021,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,20,30,42,candidate_pool_p1_appendix,appendix,0,v4.2026-04-20,num,15,25,Redwood City Library did not host a 15-minute workshop today.,Redwood City Library did not host a 15-minute workshop today.,Redwood City Library did not host a 50-minute workshop today.,Redwood City Library did not host a 15-minute workshop today.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_021_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),9
327,c09_0327,mix_022,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,20,30,42,candidate_pool_p1_appendix,appendix,0,v4.2026-04-20,num,30,40,Camden Lee didn't wait 30 seconds before pressing the reset button.,Camden Lee didn't wait 30 seconds before pressing the reset button.,Camden Lee didn't wait 30 seconds before pressing the reset button.,Camden Lee didn't wait 30 seconds before pressing the reset button.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_022_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),9
328,c09_0328,mix_024,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,20,30,42,candidate_pool_p1_appendix,appendix,0,v4.2026-04-20,pair,0,1,Parborview Labs isn't keeping 0.9% saline in the open tray.,Parborview Labs isn't keeping 0.9% saline in the open tray.,Harborview Labs isn't keeping 0.9 percent saline in the open tray.,Parborview Labs isn't keeping 0.9% saline in the open tray.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_024_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),9
329,c09_0329,neg_001,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,20,30,42,candidate_pool_p1_appendix,appendix,0,v4.2026-04-20,neg,not,just,I did not hear the last word clearly over the noise.,I did not hear the last word clearly over the noise.,I did not hear the last word clearly over the noise.,I did not hear the last word clearly over the noise.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_001_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),9
330,c09_0330,neg_002,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,20,30,42,candidate_pool_p1_appendix,appendix,0,v4.2026-04-20,neg,without,with,She never agreed to sign the form without reading it.,She never agreed to sign the form without reading it.,She never agreed to sign the form without reading it.,She never agreed to sign the form without reading it.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_002_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),9
331,c09_0331,neg_003,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,20,30,42,candidate_pool_p1_appendix,appendix,0,v4.2026-04-20,,,,We can't find the keys anywhere in the apartment.,"We can't find the keys anywhere in the apartment.""",We can't find the keys anywhere in the apartment.,We can't find the keys anywhere in the apartment.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_003_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),9
332,c09_0332,neg_004,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,20,30,42,candidate_pool_p1_appendix,appendix,0,v4.2026-04-20,neg,not,just,He does not want to wait outside in the rain.,He does not want to wait outside in the rain.,He does not want to wait outside in the rain.,He does not want to wait outside in the rain.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_004_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),9
333,c09_0333,neg_005,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,20,30,42,candidate_pool_p1_appendix,appendix,0,v4.2026-04-20,neg,not,just,"They weren't sure, but they did not complain loudly.","They weren't sure, but they did not complain loudly.","They weren't sure, but they did not complain loudly.","They weren't sure, but they did not complain loudly.",/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_005_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),9
334,c09_0334,neg_006,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,20,30,42,candidate_pool_p1_appendix,appendix,0,v4.2026-04-20,num,first,2,I will not call again until you text me first.,I will not call again until you text me first.,I will not call again until you text me first.,I will not call again until you text me first.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_006_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),9
335,c09_0335,neg_007,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,20,30,42,candidate_pool_p1_appendix,appendix,0,v4.2026-04-20,,,,She isn't ready to leave because her ride hasn't arrived.,"She, isn't, ready, to, leave, because, her, ride, hasn't, arrived,",She isn't ready to leave because her ride hasn't arrived.,She isn't ready to leave because her ride hasn't arrived.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu0/p1_wlv3_hybrid_synth_b20_ms30/new_WHISPER_masked_SYNTH_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_007_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),9
336,c10_0336,ent_010,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,40,30,42,candidate_pool_p2_appendix,appendix,0,v4.2026-04-20,ent,Harborview Studios,Harborview Labs,The meeting at Harborview Studios ended with a short photo session.,The meeting at Harborview Labs ended with a short photo session.,The meeting at Harborview Studios ended with a short photo session.,The meeting at Harborview Studios ended with a short photo session.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_010_WDL2_smash_masked.jsonl,,,10
337,c10_0337,mix_002,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,40,30,42,candidate_pool_p2_appendix,appendix,0,v4.2026-04-20,num,120,220,Riverdale Hospital did not record 120-80 mmHg during the morning intake.,Riverdale Hospital did not record 220-80 mmHg during the morning intake.,Riverdale Hospital did not record 120/80 mmHg during the morning intake.,Riverdale Hospital did not record 120-80 mmHg during the morning intake.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_002_WDL2_smash_masked.jsonl,,,10
338,c10_0338,mix_004,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,40,30,42,candidate_pool_p2_appendix,appendix,0,v4.2026-04-20,num,60,70,BrightWave Analytics did not report 60% growth in the update.,BrightWave Analytics did not report 70% growth in the update.,BrightWave Analytics did not report 60 percent growth in the update.,BrightWave Analytics did not report 60% growth in the update.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_004_WDL2_smash_masked.jsonl,,,10
339,c10_0339,mix_006,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,40,30,42,candidate_pool_p2_appendix,appendix,0,v4.2026-04-20,num,45,55,Sofia Ramirez was not charged $45 for the replacement ticket.,Sofia Ramirez was not charged $55 for the replacement ticket.,Sofia Ramirez was not charged 45 dollars for the replacement ticket.,Sofia Ramirez was not charged $45 for the replacement ticket.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_006_WDL2_smash_masked.jsonl,,,10
340,c10_0340,mix_016,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,40,30,42,candidate_pool_p2_appendix,appendix,0,v4.2026-04-20,neg,never,always,Helix Robotics never used 1.5 kg batteries in the demo unit.,Helix Robotics always used 1.5 kg batteries in the demo unit.,Helix Robotics never used 1.5 kg batteries in the demo unit.,Helix Robotics never used 1.5 kg batteries in the demo unit.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/mix_016_WDL2_smash_masked.jsonl,,,10
341,c10_0341,neg_009,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,40,30,42,candidate_pool_p2_appendix,appendix,0,v4.2026-04-20,neg,cannot,can,"He cannot swim well, so he won't jump in.",He can not swim well so he won't jump in.,"He cannot swim well, so he won't jump in.","He cannot swim well, so he won't jump in.",/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/neg_009_WDL2_smash_masked.jsonl,,,10
342,c10_0342,ent_001,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,40,30,42,candidate_pool_p2_appendix,appendix,0,v4.2026-04-20,ent,Avery Chen,Ava Anderson,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,Avery Chen joined the call and greeted everyone warmly.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_001_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),10
343,c10_0343,ent_002,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,40,30,42,candidate_pool_p2_appendix,appendix,0,v4.2026-04-20,ent,Riverdale Hospital,Summit Media,Riverdale Hospital scheduled my appointment and sent a reminder email.,Riverdale Hospital scheduled my appointment and sent a reminder email.,Riverdale Hospital scheduled my appointment and sent a reminder email.,Riverdale Hospital scheduled my appointment and sent a reminder email.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_002_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),10
344,c10_0344,ent_003,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,40,30,42,candidate_pool_p2_appendix,appendix,0,v4.2026-04-20,,,,Brightwave Analytics released a report on customer trends this quarter.,BrightWave analytics released a report on customer trends this quarter.,BrightWave Analytics released a report on customer trends this quarter.,Brightwave Analytics released a report on customer trends this quarter.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_003_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),10
345,c10_0345,ent_004,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,40,30,42,candidate_pool_p2_appendix,appendix,0,v4.2026-04-20,ent,Lucia,Priya,I met Lucia Torres at this station and we walked home.,I met Lucia Torres at this station and we walked home.,I met Lucia Torres at the station and we walked home.,I met Lucia Torres at this station and we walked home.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_004_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),10
346,c10_0346,ent_005,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,40,30,42,candidate_pool_p2_appendix,appendix,0,v4.2026-04-20,,,,North Lake University hosted a lecture about climate history last evening.,"North Lake University, hosted, a lecture, about, climate, history, last, evening,,",Northlake University hosted a lecture about climate history last evening.,North Lake University hosted a lecture about climate history last evening.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_005_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),10
347,c10_0347,ent_006,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,40,30,42,candidate_pool_p2_appendix,appendix,0,v4.2026-04-20,ent,Orion Books,Nova Medical,The package from Orion Books arrived and looked neatly wrapped.,The package from Orion Books arrived and looked neatly wrapped.,The package from Orion Books arrived and looked neatly wrapped.,The package from Orion Books arrived and looked neatly wrapped.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_006_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),10
348,c10_0348,ent_008,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,hybrid,synthetic_wa,40,30,42,candidate_pool_p2_appendix,appendix,0,v4.2026-04-20,ent,Silver Pine,United States,Silver Pine Cafe serves breakfast every weekend and stays busy.,Silver Pine Cafe serves breakfast every weekend and stays busy.,Silver Pine Cafe serves breakfast every weekend and stays busy.,Silver Pine Cafe serves breakfast every weekend and stays busy.,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu1/p2_wlv3_hybrid_synth_b40_ms30/new_WHISPER_masked_SYNTH_WDL2_b40_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_008_WDL2_smash_masked.jsonl,identical_decode,quant_pred == adversarial_pred (normalised),10
